feedback_id,created_at,channel,account_id,rating,text
LZ-00183,2026-01-16 13:43:48,survey,U-00252,9.0,Yemek kartı uygulamaları arasında en iyisi.
LZ-00181,2026-01-16 15:08:31,app_store,U-02059,3.0,"Ay sonunda kalan bakyie yanıyor mu, bir sonraki aya devretmesi lazım."
LZ-00182,2026-01-16 15:14:20,survey,U-01777,9.0,"Kart taşımaktan kurtuldum, harika bir uygulama."
LZ-00175,2026-01-16 15:39:33,app_store,U-02499,3.0,haritada kapanmis restoranlar hala gorunuyor.
LZ-00169,2026-01-16 16:03:49,app_store,U-02053,3.0,Ödeme onaylandı diyor ama restoranın cihazına düşmüyor.
LZ-00168,2026-01-16 18:20:56,support_ticket,U-01548,,"Selam, Her gün öğle yemeğinde kullanıyorum. QR ödemesi iki kere çekildi, bakiyemden iki kez düştü. Saygılarımla, Ece"
LZ-00177,2026-01-16 19:00:36,app_store,U-02012,5.0,"Gece kullanırken beyaz ekran göz yoruyor, karanlık tema lütfen."
LZ-00179,2026-01-16 19:43:23,app_store,U-01180,3.0,Google Pay entegrasyonu olsa çok pratik olur.
LZ-00180,2026-01-16 21:22:03,app_store,U-00348,1.0,"Lezzo ay sonunda kalan baikye yaniyor mu, bir sonraki aya devretmesi lazim. Rezalet."
LZ-00176,2026-01-16 21:37:48,survey,U-01139,6.0,Haritada restoranlar yanlış konumda gösteriliyor.
LZ-00187,2026-01-17 08:20:10,app_store,U-00131,1.0,Bakiye yüklendi bildirimi geldi ama uygulamada eski bakiye duruyor. Mağdur durumdayım.
LZ-00192,2026-01-17 09:27:18,support_ticket,U-00072,,"İyi günler, İade süreci çok uzun, bir haftadır bekliyorum. Lütfen acilen çözün. - Selin"
LZ-00190,2026-01-17 09:37:15,survey,U-01734,4.0,"Uygulama cok yavas aciliyor, kasada sirayi bekletiyorum."
LZ-00186,2026-01-17 09:50:00,support_ticket,U-01777,,"İyi günler, Temassız ödeme Oppo telefonumda çalışmıyor. Lütfen acilen çözün. - Mehmet"
LZ-00189,2026-01-17 10:29:02,app_store,U-00708,1.0,"bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. dönüşünüzü bekliyorum."
LZ-00193,2026-01-17 11:06:27,survey,U-00387,5.0,Restoran ödemeyi iptal etti ama para geri gelmedi.
LZ-00184,2026-01-17 15:35:36,support_ticket,U-02384,,"QR kodu okutunca ödeme ekranında takılı kalıyor. İyi çalışmalar, Emre"
LZ-00188,2026-01-17 17:15:28,app_store,U-01582,2.0,"Bu ay bakiyem gec yuklendi, iki gun yemek kartsiz kaldim. Rezalet."
LZ-00185,2026-01-17 21:08:16,support_ticket,U-01298,,"Telefon numaram 0500 000 12 34, beni arayabilirsiniz. NFC ile ödeme yapmak istiyorum ama telefonu yaklaştırınca hiçbir şey olmuyor. Çok sinir bozucu. Saygılarımla, Deniz"
LZ-00191,2026-01-17 21:17:57,survey,U-00650,7.0,Kaarnlık mod eklenirse çok iyi olur.
LZ-00201,2026-01-18 09:16:28,app_store,U-00086,4.0,Lezzo akıllı saatle ödeme yapabilmek harika olurdu. Yol haritanızda var mı?
LZ-00206,2026-01-18 10:46:27,support_ticket,U-02278,,"Merhabalar, Ödeme saniyeler içinde bitiyor, çok memnunum. Başarılar!"
LZ-00203,2026-01-18 13:23:33,survey,U-01585,0.0,Bakiyenin son kullanma tarihi olduğunu kimse söylemedi.
LZ-00195,2026-01-18 14:22:26,support_ticket,U-01932,,"Merhaba, E-posta adresim mehmet.y@example.com. Bakiye yüklendi bildirimi geldi ama uygulamada eski bakiye duruyor. İyi çalışmalar, Can"
LZ-00202,2026-01-18 14:47:56,support_ticket,U-01805,,"Selam, Yaklaşık 8 aydır kullanıcınızım. Akıllı saatle ödeme yapabilmek harika olurdu. Ayrıca uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Saygılarımla, Deniz"
LZ-00200,2026-01-18 16:48:45,app_store,U-02168,2.0,Bakiye ekrani acilana kadar kasadaki herkes bekliyor. Rezalet.
LZ-00199,2026-01-18 17:26:13,support_ticket,U-02325,,"Merhabalar, Şirketimiz geçen ay bu karta geçti. Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Mağdur durumdayım. Saygılarımla, Elif"
LZ-00197,2026-01-18 18:36:43,survey,U-01344,3.0,Uygulama çok fazla pil tüketiyor.
LZ-00205,2026-01-18 18:53:10,app_store,U-00482,1.0,"musteri hizmetlerine ulasmak imkansiz, cagri merkezi yarim saat bekletiyor. cok sinir bozucu."
LZ-00198,2026-01-18 19:03:35,survey,U-01435,1.0,"Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum."
LZ-00194,2026-01-18 19:15:59,support_ticket,U-00896,,"Bakiye yüklendi bildirimi geldi ama uygulamada eski bakiye duruyor. Teşekkürler, Zeynep"
LZ-00196,2026-01-18 21:47:57,app_store,U-00273,5.0,Market alışverişinde de kullanılbailse çok iyi olur. Teşekkürler.
LZ-00204,2026-01-18 22:38:46,support_ticket,U-02402,,"E-posta adresim ayse.k@example.com. Canlı destek hiç cevap vermiyor. Rezalet. Teşekkürler, Ceren"
LZ-00221,2026-01-19 08:50:19,app_store,U-02397,4.0,Apple Pay'e eklenebilse telefnou açmadan ödeme yapardım. Değerlendirirseniz sevinirim.
LZ-00210,2026-01-19 09:03:22,survey,U-02169,3.0,QR okuttuktan sonra uygulama beyaz ekranda kalıyor.
LZ-00216,2026-01-19 10:04:03,support_ticket,U-01646,,"Merhaba, Telefon numaram 0500 000 12 34, beni arayabilirsiniz. Yeni giriş ekranından sonra hesabıma erişemiyorum. İyi çalışmalar, Zeynep"
LZ-00217,2026-01-19 10:51:45,support_ticket,U-00954,,"İyi günler, Bakiye erkanı açılana kadar kasadaki herkes bekliyor. Çok sinir bozucu. - Burak"
LZ-00219,2026-01-19 11:42:16,app_store,U-02210,3.0,Karanlik mod secenegi yok mu?
LZ-00215,2026-01-19 13:59:09,app_store,U-00643,2.0,"SMS doğrulama kodu gelmiyor, uygulamaya giremiyorum. Mağdur durumdayım."
LZ-00224,2026-01-19 14:04:44,survey,U-00181,8.0,Google Pay entegrasyonu olsa çok pratik olur.
LZ-00225,2026-01-19 14:50:33,app_store,U-00336,2.0,"Kullanmadigim bakiye sonraki aya aktarilmiyor, bu cok haksiz."
LZ-00212,2026-01-19 15:06:21,support_ticket,U-00554,,"Merhaba, Her gün öğle yemeğinde kullanıyorum. Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Çok sinir bozucu. Saygılarımla, Burak"
LZ-00209,2026-01-19 15:13:11,app_store,U-01144,1.0,Kasada QR okutuyorum ama odeme bir turlu gecmiyor. Magdur durumdayim.
LZ-00226,2026-01-19 15:37:41,app_store,U-00937,1.0,Uygulamada destek talebi olusturma secenegi bulamadim. Donusunuzu bekliyorum.
LZ-00223,2026-01-19 16:06:34,app_store,U-01550,5.0,Google Pay entegrasyonu olsa çok pratik olur.
LZ-00208,2026-01-19 16:24:56,app_store,U-00141,1.0,"QR ödemesi iki kere çeikldi, bakiyemden iki kez düştü. Lütfen acilen çözün."
LZ-00211,2026-01-19 16:54:40,app_store,U-00971,1.0,"Temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. Lütfen acilen çözün."
LZ-00222,2026-01-19 17:13:15,support_ticket,U-02226,,"Merhabalar, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Akıllı saatle ödeme yapabilmek harika olurdu. İyi çalışmalar, Can"
LZ-00207,2026-01-19 18:06:08,app_store,U-00422,1.0,Odeme onaylandi diyor ama restoranin cihazina dusmuyor. Ayrica iptal edilen siparisin iadesi hala bakiyeme yansimadi.
LZ-00220,2026-01-19 18:08:03,app_store,U-00862,5.0,Karanlik mod eklenirse cok iyi olur. Tesekkurler.
LZ-00218,2026-01-19 18:10:59,app_store,U-01189,3.0,Haritada restoranlar yanlış konumda gösteriliyor. Ayrıca sistem temasına uyan bir koyu tema eklenmeli. Mağdur durumdayım.
LZ-00227,2026-01-19 18:33:38,app_store,U-01435,5.0,"Kart tasimaktan kurtuldum, harika bir uygulama. Basarilar!"
LZ-00213,2026-01-19 19:04:25,survey,U-01613,7.0,Kahve zincirlerinde de gecerli olsa harika olur.
LZ-00214,2026-01-19 19:11:34,app_store,U-00969,5.0,Yemek siparişi uygulamalarında da kullanılabilse harika olur. Değerlendirirseniz sevinirim.
LZ-00235,2026-01-20 08:07:34,app_store,U-00757,4.0,"Anlaşmalı restoran sayısı çok az, Konak tarafında nerdeeyse hiç yer yok. Ayrıca sistem temasına uyan bir koyu tema eklenmeli."
LZ-00234,2026-01-20 08:41:42,support_ticket,U-01520,,Maaş günü geldi ama yemek bakiyem hala yüklenmedi.
LZ-00232,2026-01-20 09:23:08,support_ticket,U-00662,,"Merhabalar, Şirketimiz geçen ay bu karta geçti. Yüklenen tutar eksik görünüyor, 50 TL eksik. Mağdur durumdayım. Saygılarımla, Burak"
LZ-00244,2026-01-20 09:29:42,survey,U-00108,10.0,"Kart taşımaktan kurtuldum, harika bir uygulama."
LZ-00243,2026-01-20 09:47:56,support_ticket,U-00223,,"Merhabalar, Şikayet yazdım, üç gündür dönüş yapılmadı. İyi çalışmalar, Can"
LZ-00238,2026-01-20 12:36:40,app_store,U-00949,5.0,lezzo restoran ağı genişlerse kartı çok daha fazla kullanırım. teşekkürler.
LZ-00245,2026-01-20 13:48:32,survey,U-00019,10.0,"Odeme saniyeler icinde bitiyor, cok memnunum."
LZ-00230,2026-01-20 14:26:44,app_store,U-00735,1.0,QR okuttuktan sonra uygulama beyaz ekranda kalıyor.
LZ-00231,2026-01-20 14:49:23,app_store,U-00878,3.0,Temassız ödeme iPhone telefonumda çalışmıyor. Lütfen acilen çözün.
LZ-00241,2026-01-20 15:21:11,survey,U-00573,6.0,Kartı telefonun cüzdan uygulamasına eklemek istiyorum.
LZ-00229,2026-01-20 15:53:27,app_store,U-00641,1.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor.
LZ-00236,2026-01-20 17:22:00,app_store,U-00203,4.0,Kahve zincirlerinde de geçerli olsa harika olur. Teşekkürler.
LZ-00240,2026-01-20 18:53:37,app_store,U-00696,2.0,Yeni giris ekranindan sonra hesabima erisemiyorum. Rezalet.
LZ-00233,2026-01-20 19:14:27,survey,U-02478,6.0,Sirketim yukleme yaptigini soyluyor ama bakiyem sifir gorunuyor.
LZ-00237,2026-01-20 19:41:20,app_store,U-02452,3.0,Kahve zincirlerinde de geçerli olsa harika olur. Yol haritanızda var mı?
LZ-00239,2026-01-20 19:49:00,survey,U-02077,5.0,"Anlaşmalı restoran sayısı çok az, Bornova tarafında nereedyse hiç yer yok."
LZ-00242,2026-01-20 22:20:49,app_store,U-01689,3.0,canlı destek hiç cevap vermiyor. dönüşünüzü bekliyorum.
LZ-00228,2026-01-20 22:46:33,app_store,U-01076,3.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Lütfen acilen çözün.
LZ-00247,2026-01-21 08:27:03,app_store,U-02221,4.0,market alışverişinde de kullanılabilse çok iyi olur. teşekkürler.
LZ-00255,2026-01-21 08:50:14,app_store,U-02348,1.0,Lezzo restoranların çalışma saatleri yanlış yazıyor. Lütfen acilen çözün.
LZ-00260,2026-01-21 09:06:49,support_ticket,U-01251,,"Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. İyi çalışmalar, Selin"
LZ-00250,2026-01-21 09:12:45,app_store,U-00664,3.0,Market alışverişinde de kullanılabilse çok iyi olur.
LZ-00252,2026-01-21 09:18:03,support_ticket,U-01460,,"İyi günler, Giriş yaparken sürekli oturum süreniz doldu hatası alıyorum. İyi çalışmalar, Deniz"
LZ-00262,2026-01-21 09:46:12,app_store,U-00337,1.0,Kalan bakiyemi bir iş arkadaşıma transfer edemiyorum. Lütfen acilen çözün.
LZ-00256,2026-01-21 10:20:14,support_ticket,U-01799,,"İyi günler, Apple Pay'e eklenebilse telefonu açmadan ödeme yapardım. Değerlendirirseniz sevinirim. İyi çalışmalar, Ayşe"
LZ-00248,2026-01-21 10:20:52,app_store,U-00725,4.0,"Anlaşmalı restoran sayısı çok az, Çankaya tarafında neredeyse hiç yer yok."
LZ-00257,2026-01-21 11:38:13,app_store,U-00788,3.0,"ay sonunda kalan bakiye yanıyor mu, bir sonraki aya devremtesi lazım."
LZ-00254,2026-01-21 11:38:32,survey,U-00533,2.0,"Yakınımdaki restoranları listelemiyor, konumumu bulamıyor."
LZ-00246,2026-01-21 14:22:44,app_store,U-02248,1.0,"Lezzo bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Çok sinir bozucu."
LZ-00264,2026-01-21 15:08:55,app_store,U-00006,1.0,Canlı destek hiç cevap vermiyor. Dönüşünüzü bekliyorum.
LZ-00251,2026-01-21 16:07:18,support_ticket,U-00413,,"Merhabalar, Yaklaşık 8 aydır kullanıcınızım. Restoran ağı genişlerse kartı çok daha fazla kullanırım. Değerlendirirseniz sevinirim. - Can"
LZ-00261,2026-01-21 17:31:50,support_ticket,U-02183,,"Selam, Telefon numaram 0500 000 12 34, beni arayabilirsiniz. Ay sonunda kalan bakiye yanıyor mu, bir sonraki aya devretmesi lazım."
LZ-00259,2026-01-21 18:41:31,app_store,U-00499,1.0,"Ay sonunda kalan bakiye yaniyor mu, bir sonraki aya devretmesi lazim. Rezalet."
LZ-00249,2026-01-21 19:07:45,app_store,U-00499,3.0,Yemek siparisi uygualmalarinda da kullanilabilse harika olur. Tesekkurler.
LZ-00253,2026-01-21 20:43:09,support_ticket,U-00833,,"Merhabalar, Huawei telefonumda açılışta çöküyor. Çok sinir bozucu. - Selin"
LZ-00263,2026-01-21 22:10:17,app_store,U-00918,2.0,Uygulamada destek talebi oluşturma seçeneği bulamadım. Rezalet.
LZ-00258,2026-01-21 22:13:22,app_store,U-01386,2.0,"kullanmadigim bakiye sonraki aya aktarilmiyor, bu cok haksiz. ayrica anlasmali restoran sayisi cok az, kadikoy tarafinda neredeyse hic yer yok."
LZ-00275,2026-01-22 09:46:57,support_ticket,U-02395,,"Merhaba, İade süreci çok uzun, bir haftadır bekliyorum. Lütfen acilen çözün. - Deniz"
LZ-00272,2026-01-22 10:57:24,support_ticket,U-01881,,"Selam, Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Haritada kapanmış restoranlar hala görünüyor. Lütfen acilen çözün. Saygılarımla, Deniz"
LZ-00270,2026-01-22 11:31:12,app_store,U-00102,1.0,Ana sayfanin yuklenmesi yarim dakika suruyor.
LZ-00274,2026-01-22 11:47:34,support_ticket,U-01777,,"Merhabalar, E-posta adresim zeynep.a@example.com. Canlı destek hiç cevap vermiyor. Teşekkürler, Ceren"
LZ-00267,2026-01-22 12:17:52,app_store,U-00641,5.0,Restoran ağı genişlerse kartı çok daha fazla kullanırım. Yol haritanızda var mı?
LZ-00271,2026-01-22 13:48:53,app_store,U-00148,1.0,Restroanların çalışma saatleri yanlış yazıyor.
LZ-00265,2026-01-22 14:30:52,app_store,U-02260,1.0,şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor.
LZ-00273,2026-01-22 15:37:24,app_store,U-02384,4.0,Karanlik mod eklenirse cok iyi olur.
LZ-00277,2026-01-22 16:17:58,app_store,U-01507,4.0,"bakiye takibi cok kolay, tesekkurler."
LZ-00266,2026-01-22 16:45:16,survey,U-00243,8.0,Restoran ağı genişlerse kartı çok daha fazla kullanırım.
LZ-00269,2026-01-22 19:30:38,app_store,U-00017,3.0,her acilista tekrar tekrar sms kodu istiyor.
LZ-00276,2026-01-22 21:44:36,app_store,U-00220,5.0,"ödeme saniyeler içinde bitiyor, çok memnunum."
LZ-00268,2026-01-22 22:50:36,support_ticket,U-00003,,"Merhabalar, Restoran ağı genişlerse kartı çok daha fazla kullanırım. Teşekkürler, Elif"
LZ-00282,2026-01-23 08:01:52,app_store,U-02286,1.0,maaş günü geldi ama yemek bakiyem hala yüklenmedi. çok sinir bozucu.
LZ-00290,2026-01-23 08:32:17,app_store,U-00854,4.0,Apple Pay'e eklenebilse telefonu acmadan odeme yaaprdim.
LZ-00283,2026-01-23 09:02:29,survey,U-01800,7.0,"Anlaşmalı restoran sayısı çok az, Ataşehir tarafında nereedyse hiç yer yok."
LZ-00280,2026-01-23 09:42:19,app_store,U-00110,1.0,"QR ile odeme sabahtan beri calismiyor, kasada rezil oldum."
LZ-00289,2026-01-23 12:29:55,support_ticket,U-00096,,"Merhabalar, E-posta adresim mehmet.y@example.com. Google Pay entegrasyonu olsa çok pratik olur. İyi çalışmalar, Zeynep"
LZ-00287,2026-01-23 12:41:26,survey,U-01788,2.0,"Uygluama çok yavaş açılıyor, kasada sırayı bekletiyorum."
LZ-00291,2026-01-23 14:25:18,support_ticket,U-00183,,"Merhabalar, Her gün öğle yemeğinde kullanıyorum. İptal edilen siparişin iadesi hala bakiyeme yansımadı. Teşekkürler, Elif"
LZ-00284,2026-01-23 17:17:28,app_store,U-01410,5.0,"Anlaşmalı restroan sayısı çok az, Nilüfer tarafında neredeyse hiç yer yok. Yol haritanızda var mı?"
LZ-00292,2026-01-23 17:25:58,app_store,U-00969,4.0,Lezzo yemek kartı uygulamaları arasında en iyisi. Başarılar!
LZ-00281,2026-01-23 17:39:34,support_ticket,U-01916,,"Merhabalar, Telefonu POS cihazına yaklaştırıyorum, ödeme ekranı açılmıyor. Lütfen acilen çözün. Saygılarımla, Can"
LZ-00286,2026-01-23 17:50:46,app_store,U-00904,4.0,Evimin ve is yerimin yakininda kartin gectigi restoran yok. Yol haritanizda var mi?
LZ-00293,2026-01-23 20:22:26,survey,U-01443,8.0,"Kart tasimaktan kurtuldum, harika bir uygulama."
LZ-00288,2026-01-23 20:44:43,app_store,U-00086,3.0,restoranlarin calisma saatleri yanlis yaziyor. cok sinir bozucu.
LZ-00285,2026-01-23 20:46:12,app_store,U-00083,4.0,"restoran ağı genişlerse kartı çok daha fazla kullanırım. ayrıca temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. değerlendirirseniz sevinirim."
LZ-00294,2026-01-23 20:52:53,app_store,U-01717,5.0,"Lezzo odeme saniyeler icinde bitiyor, cok memnunum."
LZ-00278,2026-01-23 20:58:35,app_store,U-01492,1.0,qr okuttuktan sonra uygulama beyaz ekranda kalıyor. çok sinir bozucu.
LZ-00279,2026-01-23 21:21:57,survey,U-02161,0.0,"QR ödemesi iki kere çekildi, bakiyemden iki kez düştü."
LZ-00300,2026-01-24 10:46:25,app_store,U-00955,5.0,"Lezzo bakiye takibi çok kolay, teşekkürler. Emeği geçenlere teşekkürler!"
LZ-00298,2026-01-24 14:02:54,app_store,U-01517,1.0,"Uygulama sürelki donuyor, kapatıp açmam gerekiyor. Rezalet."
LZ-00295,2026-01-24 16:54:45,support_ticket,U-02482,,"İyi günler, Telefonu POS cihazına yaklaştırıyorum, ödeme ekranı açılmıyor. Dönüşünüzü bkeliyorum. İyi çalışmalar, Burak"
LZ-00297,2026-01-24 17:35:01,app_store,U-02384,1.0,Lezzo şifremi doğru giremme rağmen giriş yapamıyorum. Ayrıca kasada QR okutuyorum ama ödeme bir türlü geçmiyor.
LZ-00296,2026-01-24 18:29:34,support_ticket,U-02071,,"Merhaba, Şirketimiz geçen ay bu karta geçti. Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Çok sinir bozucu. - Can"
LZ-00299,2026-01-24 18:52:33,support_ticket,U-00241,,"Şikayet yazdım, üç gündür dönüş yapılmadı. Çok sinir bozucu. Teşekkürler, Mehmet"
LZ-00310,2026-01-25 08:28:00,app_store,U-00142,4.0,yemek karti uygulamalari arasinda en iyisi.
LZ-00302,2026-01-25 10:52:29,support_ticket,U-02480,,"Merhaba, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Lütfen acilen çözün."
LZ-00304,2026-01-25 12:01:15,app_store,U-02401,2.0,Bakiye yüklendi bildirimi geldi ama ugyulamada eski bakiye duruyor.
LZ-00308,2026-01-25 12:38:33,survey,U-00803,9.0,"Bakiye takibi cok kolay, tesekkurler."
LZ-00301,2026-01-25 12:56:18,support_ticket,U-02356,,"Merhaba, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Kamera QR kodu okumuyor, sürekli odaklanmaya çalışıyor. Dönüşünüzü bekliyorum. Teşekkürler, Burak"
LZ-00303,2026-01-25 13:16:59,app_store,U-01848,1.0,Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Lütfen acilen çözün.
LZ-00305,2026-01-25 13:41:39,survey,U-02166,7.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok.
LZ-00307,2026-01-25 19:34:04,survey,U-02094,8.0,Akilli saatle odeme yapabilmek harika olurdu.
LZ-00309,2026-01-25 20:31:36,app_store,U-02350,5.0,"Bakiye takibi çok kolay, teşekkürler."
LZ-00306,2026-01-25 21:19:14,survey,U-01512,6.0,Restoranlarin calisma saatleri yanlis yaziyor.
LZ-00316,2026-01-26 08:11:29,app_store,U-02121,1.0,Bakiye yüklendi bildirimi geldi ama uygulamada eski bkaiye duruyor.
LZ-00326,2026-01-26 09:48:48,support_ticket,U-01749,,"Selam, Yaklaşık 8 aydır kullanıcınızım. Restoran ödemeyi iptal etti ama para geri gelmedi. Çok sinir bozucu. - Can"
LZ-00312,2026-01-26 09:55:32,app_store,U-00809,1.0,QR kodu okutnuca odeme ekraninda takili kaliyor. Rezalet.
LZ-00323,2026-01-26 10:00:38,survey,U-02237,1.0,"Uygulama sürekli donuyor, kapatıp açmam gerekiyor."
LZ-00319,2026-01-26 10:32:32,survey,U-01029,5.0,Yemek siparişi uygulamalarında da kullanılabilse harika olur.
LZ-00318,2026-01-26 11:03:12,support_ticket,U-01924,,"E-posta adresim mehmet.y@example.com. Sevdiğim kafeler anlaşmalı değil, lütfen daha fazla restoran ekleyin. Teşekkürler."
LZ-00314,2026-01-26 12:30:37,app_store,U-00882,2.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Rezalet.
LZ-00325,2026-01-26 14:06:38,app_store,U-02247,1.0,"Müşteri hizmetlerine ulaşmak imkansız, çağrı merkezi yarım saat bekletiyor. Lütfen acilen çözün."
LZ-00322,2026-01-26 14:35:09,support_ticket,U-01045,,"Selam, Ana sayfanın yüklenmesi yarım dakika sürüyor. Çok sinir bozucu. İyi çalışmalar, Zeynep"
LZ-00321,2026-01-26 15:56:16,app_store,U-02273,1.0,"uygulama cok yavas aciliyor, kasada sirayi bekletiyorum. rezalet."
LZ-00317,2026-01-26 17:01:16,app_store,U-02349,1.0,Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Lütfen acilen çözün.
LZ-00324,2026-01-26 17:18:59,survey,U-00551,7.0,Karanlik mod eklenirse cok iyi olur.
LZ-00320,2026-01-26 18:24:19,support_ticket,U-00305,,"Selam, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Market alışverişinde de kullanılabilse çok iyi olur. Ayrıca restoran ödemeyi iptal etti ama para geri gelmedi. Teşekkürler."
